Journey_ID,Customer_ID,Product_ID,Visit_Date,Visit_Time,Stage,Action,Duration_Seconds
J324832,C100459,P1003,02-06-2023,01:24:21,Homepage,view,260
J976223,C102046,P1007,17-07-2024,09:40:12,Checkout,purchase,385
J190153,C101287,P1020,08-06-2023,02:43:36,Checkout,drop off,149
J690279,C102610,P1016,11-08-2023,13:08:52,Homepage,view,109
J411789,C102348,P1010,10-01-2023,18:21:47,Homepage,view,342
J817362,C101850,P1012,22-08-2025,12:54:02,Homepage,view,210
J165917,C100092,P1001,04-12-2022,23:56:15,Homepage,view,170
J569443,C101346,P1004,14-03-2024,06:04:19,Homepage,view,214
J875420,C102142,P1007,22-12-2024,06:15:08,Homepage,view,304
J207841,C102907,P1015,27-03-2025,07:39:04,Product Page,view,50
J469863,C102777,P1008,24-04-2022,16:12:12,Checkout,drop off,307
J530638,C100021,P1018,17-07-2025,23:43:42,Checkout,drop off,356
J438455,C101449,P1024,19-03-2024,07:17:30,Product Page,view,383
J276426,C102331,P1025,03-01-2025,03:42:09,Product Page,view,332
J143676,C101961,P1015,06-02-2022,19:55:32,Product Page,view,306
J118523,C101058,P1017,14-03-2023,13:39:33,Homepage,view,150
J417933,C100155,P1001,20-08-2025,06:13:30,Product Page,view,288
J853187,C101693,P1011,20-05-2024,21:33:39,Homepage,view,93
J700457,C102478,P1004,27-11-2024,07:18:23,Checkout,drop off,360
J833004,C100903,P1011,09-09-2025,01:25:27,Checkout,drop off,186
J892550,C100260,P1006,01-03-2025,00:36:18,Checkout,purchase,364
J337584,C100850,P1008,31-07-2022,10:50:57,Homepage,view,326
J977156,C101318,P1018,19-05-2025,20:26:41,Checkout,drop off,261
J472349,C100925,P1022,23-11-2025,08:49:48,Checkout,drop off,286
J814849,C100686,P1011,20-10-2025,17:11:52,Product Page,view,111
J414447,C101947,P1014,05-08-2023,00:56:01,Homepage,view,33
J587410,C101459,P1012,24-01-2023,07:12:19,Product Page,view,87
J971919,C101573,P1022,10-04-2022,20:06:27,Checkout,drop off,111
J581865,C101694,P1008,26-06-2022,00:52:06,Homepage,view,207
J798815,C102000,P1004,16-09-2025,23:23:58,Product Page,view,191
J574238,C100528,P1024,03-10-2025,05:12:54,Homepage,view,71
J888614,C100084,P1006,30-01-2022,13:59:21,Homepage,view,338
J790277,C101136,P1007,04-02-2023,22:56:17,Product Page,view,287
J498872,C100409,P1017,31-07-2025,22:27:29,Homepage,view,262
J655305,C101289,P1018,24-02-2023,18:55:28,Homepage,view,126
J207891,C100306,P1021,08-09-2022,17:32:08,Homepage,view,142
J830326,C100845,P1024,31-05-2024,21:47:10,Product Page,view,191
J285884,C101591,P1013,10-06-2024,10:11:43,Product Page,view,32
J602917,C102765,P1006,17-08-2024,18:39:22,Product Page,view,80
J404206,C102380,P1016,17-09-2022,06:44:11,Homepage,view,322
J809753,C102038,P1020,29-12-2023,13:35:53,Checkout,drop off,329
J962061,C100131,P1013,17-07-2025,19:16:40,Checkout,drop off,247
J722331,C100391,P1018,13-04-2024,15:56:22,Product Page,view,51
J141088,C102584,P1010,30-12-2024,19:34:14,Homepage,view,40
J494789,C102834,P1014,06-06-2025,14:44:30,Checkout,drop off,174
J681820,C102522,P1020,11-10-2024,03:26:30,Product Page,view,149
J640268,C101558,P1022,04-10-2022,15:39:58,Homepage,view,291
J834439,C101733,P1009,18-04-2022,17:14:01,Product Page,view,253
J781449,C100303,P1014,17-05-2025,03:39:54,Checkout,drop off,171
J329734,C100108,P1011,11-06-2024,04:09:00,Homepage,view,184
J842048,C101750,P1021,19-02-2025,07:23:48,Checkout,drop off,106
J433881,C101971,P1014,01-08-2022,15:03:08,Checkout,purchase,195
J509516,C101591,P1020,18-12-2022,14:51:28,Checkout,drop off,237
J456622,C101726,P1024,28-03-2024,05:30:14,Homepage,view,309
J576253,C100708,P1002,02-09-2024,03:30:11,Homepage,view,181
J410600,C102381,P1010,29-04-2022,15:01:28,Checkout,drop off,47
J800033,C102315,P1025,26-04-2025,07:44:32,Homepage,view,63
J318833,C100043,P1001,21-06-2024,05:35:01,Checkout,drop off,124
J804129,C101190,P1005,30-10-2025,22:02:43,Checkout,drop off,265
J443713,C100645,P1005,28-10-2024,09:48:25,Product Page,view,100
J768709,C100579,P1011,20-12-2023,10:58:24,Checkout,drop off,269
J930974,C101936,P1004,08-09-2024,09:43:42,Checkout,drop off,276
J614416,C100778,P1008,15-01-2022,16:37:46,Product Page,view,97
J783716,C102452,P1003,18-05-2022,00:19:36,Homepage,view,398
J668369,C102674,P1008,18-07-2023,02:47:05,Checkout,drop off,145
J187526,C102852,P1020,10-08-2022,19:45:26,Checkout,drop off,236
J873988,C102235,P1013,15-12-2023,18:03:59,Checkout,drop off,369
J581740,C100979,P1001,25-09-2023,04:45:00,Product Page,view,262
J711650,C102647,P1019,08-03-2023,21:47:19,Homepage,view,398
J368602,C100583,P1017,27-09-2022,12:42:05,Checkout,drop off,320
J202023,C101447,P1022,10-06-2022,09:16:38,Checkout,drop off,246
J942701,C101151,P1002,22-07-2025,10:07:06,Product Page,view,303
J352766,C101111,P1005,18-12-2025,21:39:59,Product Page,view,207
J208187,C100995,P1020,12-11-2022,23:20:08,Product Page,view,295
J582807,C101674,P1006,19-10-2022,13:01:39,Product Page,view,108
J351357,C101192,P1016,20-09-2024,02:33:02,Homepage,view,178
J720477,C100068,P1024,27-07-2024,21:25:37,Checkout,drop off,52
J227258,C101686,P1003,10-07-2023,16:04:02,Homepage,view,42
J828396,C102891,P1022,26-05-2025,17:32:39,Homepage,view,126
J139585,C100494,P1021,06-04-2025,15:09:37,Product Page,view,394
J141686,C101269,P1012,07-08-2022,08:14:14,Product Page,view,61
J842994,C100032,P1024,26-01-2024,15:04:27,Checkout,purchase,321
J148131,C102111,P1015,21-06-2025,11:54:16,Checkout,drop off,185
J473094,C102189,P1016,19-02-2022,11:14:27,Homepage,view,98
J307712,C100910,P1013,28-10-2024,12:43:05,Homepage,view,125
J497097,C102721,P1008,27-03-2025,22:41:46,Homepage,view,226
J654836,C102982,P1007,08-02-2025,17:52:06,Product Page,view,213
J269139,C102540,P1015,06-11-2023,02:15:05,Checkout,drop off,394
J102402,C102342,P1021,29-04-2022,18:02:50,Homepage,view,174
J206643,C102273,P1018,28-10-2022,18:23:36,Product Page,view,106
J245478,C100304,P1021,13-01-2023,16:48:01,Checkout,drop off,78
J732268,C102001,P1010,28-02-2022,15:46:59,Checkout,drop off,153
J744084,C102051,P1004,30-09-2025,03:16:50,Product Page,view,364
J704607,C102356,P1012,09-10-2024,12:16:27,Product Page,view,138
J748268,C102925,P1022,13-02-2024,03:43:49,Homepage,view,292
J157075,C102628,P1024,29-08-2023,05:01:40,Homepage,view,287
J385345,C101039,P1024,16-01-2023,01:26:29,Homepage,view,382
J959721,C101357,P1012,28-01-2025,07:18:43,Checkout,drop off,364
J782026,C101941,P1014,05-08-2022,10:19:23,Homepage,view,189
J924363,C102027,P1009,27-11-2025,15:33:57,Checkout,drop off,193
J923348,C100689,P1021,02-10-2025,09:07:41,Product Page,view,390
J348332,C102993,P1011,01-12-2022,02:38:09,Checkout,drop off,67
J196084,C101049,P1013,13-05-2024,23:22:13,Checkout,purchase,301
J923395,C101843,P1024,19-04-2024,04:01:39,Homepage,view,286
J633670,C100858,P1015,25-01-2023,07:25:38,Product Page,view,135
J320598,C101396,P1010,06-08-2022,02:54:19,Product Page,view,156
J417815,C100894,P1001,22-06-2024,04:27:38,Checkout,drop off,99
J236621,C102816,P1011,31-12-2022,13:36:59,Checkout,drop off,138
J601695,C101363,P1007,04-02-2022,10:10:22,Homepage,view,304
J265165,C101938,P1011,28-12-2025,23:43:54,Checkout,drop off,262
J105073,C101103,P1009,31-07-2025,05:30:04,Checkout,drop off,234
J142439,C102421,P1002,07-01-2025,08:59:16,Homepage,view,132
J962029,C101082,P1025,18-09-2023,09:57:59,Homepage,view,136
J573755,C102985,P1025,03-07-2024,10:50:21,Checkout,drop off,123
J845864,C102512,P1006,30-10-2023,20:48:13,Homepage,view,367
J926923,C100742,P1025,09-02-2024,16:51:38,Homepage,view,345
J196106,C102719,P1025,03-02-2024,14:46:29,Checkout,drop off,295
J498597,C101579,P1018,17-11-2023,10:37:32,Checkout,drop off,97
J957114,C100077,P1021,07-12-2024,07:17:11,Homepage,view,318
J180919,C102555,P1016,30-12-2022,15:43:32,Product Page,view,267
J138990,C102126,P1023,07-03-2022,17:16:59,Checkout,drop off,91
J640879,C102100,P1009,09-03-2023,23:13:36,Homepage,view,325
J421592,C101437,P1002,11-12-2024,22:44:13,Product Page,view,259
J825198,C101441,P1025,24-06-2024,08:19:17,Homepage,view,61
J372496,C100242,P1013,04-08-2024,11:21:59,Product Page,view,124
J629867,C100376,P1011,26-04-2022,11:42:42,Checkout,drop off,239
J179404,C101177,P1003,02-10-2025,13:15:11,Homepage,view,249
J392203,C102158,P1017,15-06-2023,00:17:50,Checkout,drop off,274
J501041,C102353,P1022,04-03-2025,14:08:46,Product Page,view,362
J133334,C100693,P1023,31-03-2023,19:53:00,Checkout,drop off,230
J713092,C100680,P1008,19-07-2024,00:58:04,Checkout,drop off,221
J712246,C101253,P1010,30-07-2024,10:23:21,Checkout,drop off,337
J450713,C100697,P1018,24-11-2023,10:11:05,Checkout,drop off,114
J651957,C102047,P1023,12-02-2024,20:47:49,Checkout,drop off,219
J198369,C100413,P1002,19-01-2025,22:09:01,Product Page,view,353
J143576,C102956,P1002,01-02-2022,02:33:38,Product Page,view,198
J298189,C100896,P1007,01-04-2022,14:39:11,Checkout,drop off,67
J788136,C100955,P1017,16-09-2024,07:03:50,Product Page,view,274
J295596,C100366,P1013,02-04-2025,03:41:09,Checkout,drop off,112
J708987,C101757,P1017,10-01-2025,01:48:42,Homepage,view,208
J316562,C100908,P1015,21-10-2024,06:49:45,Checkout,drop off,158
J857803,C101118,P1005,26-05-2023,17:42:34,Checkout,drop off,79
J266377,C102058,P1010,13-05-2024,20:27:08,Homepage,view,109
J529922,C100444,P1020,05-08-2025,21:49:49,Product Page,view,59
J131279,C102770,P1018,11-01-2023,06:52:25,Product Page,view,387
J203924,C102800,P1006,02-01-2022,21:42:06,Product Page,view,291
J527129,C100395,P1002,06-11-2024,13:56:38,Product Page,view,267
J516626,C100764,P1021,26-07-2023,23:22:46,Checkout,drop off,47
J142957,C100632,P1005,20-08-2024,01:15:21,Checkout,drop off,175
J706454,C100801,P1006,12-10-2024,10:46:11,Homepage,view,262
J104229,C102638,P1009,03-03-2022,02:39:43,Product Page,view,263
J860629,C102243,P1007,10-08-2024,23:09:04,Checkout,drop off,89
J737641,C100536,P1003,01-10-2022,16:26:13,Product Page,view,177
J549553,C100433,P1018,02-06-2022,17:08:31,Product Page,view,68
J726499,C102994,P1012,22-08-2023,23:12:35,Product Page,view,375
J638812,C102753,P1013,11-07-2024,09:02:43,Product Page,view,269
J836912,C102694,P1002,01-05-2022,14:55:26,Product Page,view,41
J538330,C100702,P1023,21-05-2025,04:56:20,Checkout,drop off,123
J980052,C101847,P1002,18-06-2024,18:42:21,Homepage,view,178
J784096,C101846,P1023,27-03-2025,01:29:34,Checkout,drop off,229
J123185,C101776,P1008,02-07-2025,21:52:58,Checkout,drop off,370
J147387,C101226,P1007,03-07-2024,19:54:32,Checkout,purchase,195
J756158,C100588,P1010,12-04-2022,13:02:48,Homepage,view,324
J156389,C101820,P1008,16-05-2024,21:01:22,Checkout,drop off,171
J442577,C102018,P1011,13-07-2025,11:31:09,Homepage,view,390
J470532,C102146,P1006,12-09-2023,06:36:41,Homepage,view,254
J297228,C102549,P1012,28-05-2024,07:34:05,Checkout,purchase,373
J823140,C101634,P1024,19-02-2025,09:04:05,Product Page,view,153
J211537,C102654,P1005,22-04-2025,17:10:30,Checkout,drop off,127
J145105,C101529,P1008,17-11-2022,07:31:39,Homepage,view,381
J320311,C102342,P1011,02-01-2023,13:12:21,Product Page,view,122
J858484,C102774,P1017,16-04-2022,14:27:50,Product Page,view,172
J611308,C100219,P1019,11-03-2025,12:06:01,Homepage,view,384
J708767,C101777,P1018,15-07-2024,22:23:47,Homepage,view,136
J438514,C102565,P1012,25-05-2022,00:46:02,Homepage,view,124
J310632,C100925,P1002,08-07-2024,03:16:27,Checkout,drop off,262
J239713,C102915,P1024,10-12-2025,20:25:17,Product Page,view,397
J628427,C102607,P1017,20-03-2022,06:56:59,Checkout,drop off,121
J882990,C102890,P1010,14-05-2024,10:23:03,Product Page,view,102
J155083,C102923,P1018,31-01-2024,21:34:08,Product Page,view,316
J430082,C102692,P1009,18-01-2024,03:39:58,Checkout,drop off,243
J326969,C100090,P1016,17-03-2025,22:02:43,Homepage,view,303
J472835,C101328,P1016,29-05-2024,11:05:34,Product Page,view,244
J771306,C100617,P1019,12-01-2023,18:39:08,Checkout,drop off,309
J395044,C101227,P1023,30-06-2024,23:10:13,Checkout,drop off,122
J288938,C102395,P1011,04-04-2023,11:55:09,Homepage,view,269
J843093,C101167,P1025,19-03-2025,08:13:52,Homepage,view,376
J872499,C100322,P1012,15-06-2022,10:26:32,Homepage,view,159
J125475,C101754,P1022,06-02-2022,08:09:29,Homepage,view,228
J853405,C101323,P1020,17-12-2023,04:59:20,Product Page,view,60
J666997,C102638,P1011,21-04-2025,18:45:51,Checkout,drop off,352
J698744,C101711,P1019,27-12-2025,23:09:53,Product Page,view,327
J410113,C101817,P1008,04-06-2025,06:27:27,Product Page,view,252
J712776,C102664,P1016,25-03-2025,14:33:12,Checkout,drop off,324
J861909,C101906,P1022,20-02-2022,06:28:32,Product Page,view,125
J577218,C102719,P1006,14-10-2025,20:48:01,Product Page,view,164
J589245,C101805,P1011,21-03-2025,18:49:13,Homepage,view,352
J878107,C101360,P1016,15-12-2025,20:55:20,Homepage,view,316
J740877,C101773,P1013,03-04-2022,03:01:18,Checkout,drop off,390
J518670,C100882,P1001,06-11-2022,17:21:27,Checkout,drop off,160
J680168,C102394,P1023,23-03-2024,00:46:47,Product Page,view,361
J281417,C101039,P1024,22-10-2023,18:12:54,Checkout,drop off,351
J607102,C101842,P1013,29-08-2024,11:59:44,Product Page,view,376
J121137,C102602,P1006,26-09-2025,22:02:45,Product Page,view,66
J512241,C100864,P1009,17-07-2024,04:55:09,Homepage,view,272
J617582,C102824,P1003,11-11-2024,09:18:14,Checkout,purchase,92
J426214,C102687,P1025,11-04-2025,22:42:54,Product Page,view,225
J501577,C100390,P1018,24-07-2025,10:24:22,Product Page,view,387
J186100,C101182,P1002,21-12-2023,09:03:00,Homepage,view,323
J584792,C100068,P1011,01-06-2022,05:57:24,Product Page,view,319
J528294,C100163,P1008,15-09-2023,06:14:34,Checkout,drop off,236
J720490,C102546,P1014,26-04-2024,08:49:06,Product Page,view,303
J988055,C102773,P1017,23-09-2022,23:22:20,Checkout,purchase,127
J268673,C101790,P1004,18-10-2024,11:37:51,Checkout,drop off,203
J693205,C100197,P1013,25-02-2022,22:48:06,Product Page,view,208
J712783,C102843,P1020,17-12-2025,03:09:08,Homepage,view,381
J925869,C102240,P1024,28-11-2022,01:54:08,Product Page,view,360
J340615,C102779,P1001,23-09-2024,17:17:04,Homepage,view,131
J401600,C101691,P1007,05-02-2025,13:12:39,Product Page,view,37
J191116,C101262,P1010,21-09-2025,16:40:13,Homepage,view,120
J270338,C100750,P1013,03-07-2023,05:37:16,Checkout,drop off,343
J491363,C102067,P1025,31-07-2023,22:01:39,Homepage,view,282
J419880,C101530,P1011,21-05-2022,22:48:34,Product Page,view,125
J521622,C100001,P1023,20-02-2024,19:36:10,Product Page,view,286
J936850,C101278,P1012,27-01-2025,05:13:34,Product Page,view,364
J127029,C101213,P1003,20-04-2022,12:53:52,Homepage,view,46
J433854,C102501,P1022,21-05-2023,06:30:20,Homepage,view,85
J658350,C100707,P1004,12-04-2023,11:04:25,Homepage,view,135
J972312,C102021,P1016,01-10-2025,08:52:01,Checkout,drop off,334
J252962,C100503,P1010,20-12-2024,23:25:31,Checkout,drop off,110
J804238,C102315,P1018,14-12-2023,01:51:15,Product Page,view,390
J277875,C102524,P1005,05-05-2023,04:49:27,Product Page,view,96
J477965,C101031,P1011,24-07-2023,03:27:26,Product Page,view,374
J121620,C102763,P1018,04-12-2024,18:09:06,Homepage,view,107
J761216,C101778,P1024,23-01-2025,05:25:52,Homepage,view,258
J287893,C102366,P1006,16-01-2023,16:51:17,Checkout,drop off,127
J330265,C100577,P1019,01-04-2023,13:57:58,Product Page,view,141
J922736,C100343,P1013,20-01-2022,01:14:29,Homepage,view,269
J549475,C102888,P1003,17-03-2024,06:55:13,Homepage,view,308
J728057,C100911,P1007,26-08-2023,01:25:14,Product Page,view,131
J720052,C102566,P1007,06-05-2024,02:11:35,Checkout,drop off,335
J222342,C102291,P1017,27-03-2022,09:27:30,Homepage,view,116
J268701,C102786,P1002,10-11-2022,20:53:08,Checkout,drop off,63
J754007,C101802,P1020,26-07-2023,20:18:44,Homepage,view,53
J452596,C100005,P1012,21-12-2022,20:12:21,Homepage,view,234
J834913,C102876,P1013,14-03-2024,21:43:05,Product Page,view,206
J430640,C101080,P1017,06-02-2024,15:08:48,Checkout,drop off,67
J766709,C101564,P1001,21-04-2022,23:27:20,Checkout,drop off,243
J765107,C101367,P1004,12-09-2024,03:48:15,Homepage,view,212
J691911,C102470,P1025,26-06-2023,02:51:48,Checkout,purchase,280
J165013,C101737,P1014,05-10-2022,02:08:08,Product Page,view,391
J291024,C101988,P1004,16-07-2025,15:50:20,Homepage,view,53
J861824,C101574,P1017,05-08-2024,06:04:06,Checkout,drop off,358
J306138,C102829,P1017,29-06-2022,06:31:11,Homepage,view,366
J949550,C102203,P1005,25-01-2024,00:10:56,Homepage,view,396
J322312,C101517,P1017,23-04-2025,13:27:33,Checkout,drop off,364
J923727,C102228,P1002,24-08-2024,19:54:01,Checkout,drop off,369
J970774,C101984,P1002,21-02-2022,23:10:21,Homepage,view,350
J981312,C101586,P1018,17-06-2024,00:44:53,Product Page,view,57
J716489,C101079,P1017,12-01-2022,12:51:20,Homepage,view,169
J159827,C102972,P1004,22-07-2022,23:03:51,Checkout,drop off,213
J685693,C101231,P1001,19-05-2022,23:05:45,Homepage,view,181
J827756,C101788,P1003,14-04-2022,22:44:46,Homepage,view,74
J324986,C101745,P1004,31-12-2024,22:30:18,Homepage,view,232
J297373,C101213,P1013,25-12-2025,23:09:50,Checkout,drop off,377
J485685,C101242,P1008,03-04-2025,07:07:24,Product Page,view,127
J130103,C100374,P1001,22-12-2022,05:43:00,Product Page,view,69
J659876,C101646,P1008,30-06-2022,02:19:57,Product Page,view,320
J213328,C102618,P1024,26-11-2022,12:32:01,Homepage,view,186
J871589,C102749,P1006,17-06-2024,01:49:03,Product Page,view,322
J650257,C101547,P1016,02-07-2023,16:45:23,Checkout,drop off,349
J669953,C102965,P1004,17-02-2024,05:30:52,Checkout,drop off,138
J773717,C101381,P1023,18-08-2022,04:58:32,Checkout,drop off,90
J869753,C102140,P1014,19-02-2022,02:24:21,Checkout,drop off,354
J255627,C101978,P1015,29-10-2025,11:19:41,Checkout,drop off,159
J496225,C100904,P1003,31-03-2022,20:11:08,Homepage,view,75
J139082,C100486,P1012,03-06-2024,11:10:48,Checkout,purchase,320
J947981,C102153,P1006,07-06-2022,06:31:33,Checkout,purchase,33
J724733,C102877,P1002,24-05-2025,20:12:05,Product Page,view,234
J174396,C100514,P1002,06-08-2023,08:54:39,Homepage,view,201
J658871,C102139,P1009,15-10-2023,04:20:14,Homepage,view,319
J642548,C101492,P1016,06-01-2022,08:07:57,Checkout,purchase,82
J627578,C101233,P1023,11-10-2022,20:38:07,Homepage,view,145
J571869,C101339,P1025,19-07-2024,22:11:06,Product Page,view,117
J613391,C100994,P1004,24-03-2022,18:27:28,Checkout,drop off,316
J730725,C100981,P1007,15-10-2023,18:03:05,Checkout,drop off,177
J215904,C100774,P1007,16-08-2023,17:27:53,Checkout,drop off,365
J817310,C101681,P1020,28-05-2025,06:20:36,Checkout,drop off,301
J682664,C101586,P1009,19-01-2023,04:06:03,Checkout,drop off,129
J960173,C100445,P1011,15-07-2023,10:27:32,Product Page,view,284
J523443,C102272,P1018,09-06-2023,07:16:09,Homepage,view,367
J579732,C101708,P1004,29-01-2025,10:36:57,Product Page,view,325
J927549,C100712,P1021,14-02-2023,09:21:47,Homepage,view,400
J928321,C102777,P1020,05-01-2022,01:00:57,Homepage,view,158
J194921,C101048,P1002,23-09-2024,08:26:13,Checkout,drop off,57
J662847,C102852,P1016,08-05-2024,10:11:15,Checkout,drop off,38
J541600,C100956,P1025,10-02-2024,13:25:10,Checkout,purchase,257
J722128,C101750,P1006,24-02-2023,07:34:09,Product Page,view,218
J159688,C100814,P1002,20-05-2025,06:18:54,Checkout,purchase,192
J952597,C100991,P1022,10-05-2023,23:08:24,Product Page,view,342
J777264,C102661,P1024,06-03-2022,21:40:16,Checkout,drop off,217
J173976,C102179,P1001,20-12-2025,22:32:01,Homepage,view,253
J833497,C102893,P1004,09-03-2025,05:29:14,Checkout,drop off,213
J418190,C102763,P1012,29-04-2024,18:42:50,Product Page,view,214
J271889,C102022,P1006,03-10-2025,11:22:59,Checkout,drop off,373
J980859,C100677,P1019,26-01-2024,07:29:42,Checkout,drop off,394
J660341,C102318,P1012,05-06-2025,15:40:29,Homepage,view,110
J175005,C101715,P1014,03-10-2022,20:26:43,Homepage,view,125
