Engagement_ID,Content_ID,Content_Type,Likes,Engagement_Date,Campaign_ID,Product_ID,Views,Clicks
E665P1014,CT665P1014,Social Media,105,28-10-2023,CAM5168,P1014,7447,226
E665P1015,CT665P1015,Social Media,44,28-10-2023,CAM5279,P1015,3433,89
E665P1016,CT665P1016,Blog,40,28-10-2023,CAM8097,P1016,3647,88
E665P1017,CT665P1017,Social Media,160,28-10-2023,CAM4568,P1017,8451,292
E665P1018,CT665P1018,Blog,47,28-10-2023,CAM1379,P1018,5389,137
E665P1019,CT665P1019,Social Media,102,28-10-2023,CAM5364,P1019,5524,221
E665P1020,CT665P1020,Video,65,28-10-2023,CAM7077,P1020,8135,194
E665P1021,CT665P1021,Social Media,43,28-10-2023,CAM9669,P1021,4226,125
E665P1022,CT665P1022,Social Media,57,28-10-2023,CAM1455,P1022,5212,168
E665P1023,CT665P1023,Blog,96,28-10-2023,CAM7522,P1023,8760,196
E665P1024,CT665P1024,Blog,71,28-10-2023,CAM3054,P1024,3361,161
E665P1025,CT665P1025,Video,45,28-10-2023,CAM2244,P1025,6056,144
E666P1001,CT666P1001,Social Media,106,29-10-2023,CAM1981,P1001,6639,211
E666P1002,CT666P1002,Social Media,100,29-10-2023,CAM5813,P1002,8085,199
E666P1003,CT666P1003,Social Media,142,29-10-2023,CAM1910,P1003,9125,371
E666P1004,CT666P1004,Social Media,88,29-10-2023,CAM3854,P1004,4429,183
E666P1005,CT666P1005,Social Media,133,29-10-2023,CAM4741,P1005,7184,235
E666P1006,CT666P1006,Social Media,75,29-10-2023,CAM7804,P1006,7144,239
E666P1007,CT666P1007,Blog,117,29-10-2023,CAM3701,P1007,7004,226
E666P1008,CT666P1008,Video,99,29-10-2023,CAM1407,P1008,5038,188
E666P1009,CT666P1009,Blog,90,29-10-2023,CAM6679,P1009,5499,159
E666P1010,CT666P1010,Video,62,29-10-2023,CAM1969,P1010,7079,186
E666P1011,CT666P1011,Video,157,29-10-2023,CAM7444,P1011,8176,310
E666P1012,CT666P1012,Video,114,29-10-2023,CAM3029,P1012,8126,307
E666P1013,CT666P1013,Social Media,90,29-10-2023,CAM6049,P1013,9419,289
E666P1014,CT666P1014,Video,108,29-10-2023,CAM9060,P1014,7092,290
E666P1015,CT666P1015,Video,87,29-10-2023,CAM8032,P1015,7806,265
E666P1016,CT666P1016,Social Media,73,29-10-2023,CAM5873,P1016,5217,202
E666P1017,CT666P1017,Social Media,55,29-10-2023,CAM1462,P1017,4456,170
E666P1018,CT666P1018,Social Media,73,29-10-2023,CAM5235,P1018,5031,188
E666P1019,CT666P1019,Video,114,29-10-2023,CAM9208,P1019,4691,201
E666P1020,CT666P1020,Video,33,29-10-2023,CAM3718,P1020,3766,83
E666P1021,CT666P1021,Blog,44,29-10-2023,CAM8457,P1021,3766,114
E666P1022,CT666P1022,Social Media,79,29-10-2023,CAM9992,P1022,3994,152
E666P1023,CT666P1023,Social Media,67,29-10-2023,CAM1880,P1023,3368,114
E666P1024,CT666P1024,Social Media,198,29-10-2023,CAM4866,P1024,9116,453
E666P1025,CT666P1025,Social Media,113,29-10-2023,CAM9639,P1025,5322,248
E667P1001,CT667P1001,Blog,57,30-10-2023,CAM4248,P1001,3269,107
E667P1002,CT667P1002,Social Media,93,30-10-2023,CAM2308,P1002,8680,207
E667P1003,CT667P1003,Video,110,30-10-2023,CAM3981,P1003,7774,190
E667P1004,CT667P1004,Blog,125,30-10-2023,CAM4118,P1004,8982,379
E667P1005,CT667P1005,Social Media,139,30-10-2023,CAM9172,P1005,7675,290
E667P1006,CT667P1006,Blog,63,30-10-2023,CAM4443,P1006,4193,206
E667P1007,CT667P1007,Blog,222,30-10-2023,CAM5407,P1007,9187,399
E667P1008,CT667P1008,Social Media,46,30-10-2023,CAM7078,P1008,5472,120
E667P1009,CT667P1009,Social Media,56,30-10-2023,CAM4969,P1009,3830,123
E667P1010,CT667P1010,Video,104,30-10-2023,CAM2882,P1010,5028,176
E667P1011,CT667P1011,Social Media,44,30-10-2023,CAM9940,P1011,3595,111
E667P1012,CT667P1012,Blog,49,30-10-2023,CAM2478,P1012,3981,93
E667P1013,CT667P1013,Blog,123,30-10-2023,CAM9939,P1013,7432,245
E667P1014,CT667P1014,Social Media,186,30-10-2023,CAM2774,P1014,9098,332
E667P1015,CT667P1015,Video,36,30-10-2023,CAM2614,P1015,4397,108
E667P1016,CT667P1016,Blog,81,30-10-2023,CAM2758,P1016,5941,161
E667P1017,CT667P1017,Blog,60,30-10-2023,CAM4306,P1017,4112,124
E667P1018,CT667P1018,Video,120,30-10-2023,CAM1898,P1018,5220,250
E667P1019,CT667P1019,Video,77,30-10-2023,CAM6143,P1019,3804,176
E667P1020,CT667P1020,Blog,46,30-10-2023,CAM9055,P1020,5290,108
E667P1021,CT667P1021,Social Media,180,30-10-2023,CAM9471,P1021,7820,387
E667P1022,CT667P1022,Blog,96,30-10-2023,CAM8282,P1022,7440,268
E667P1023,CT667P1023,Social Media,114,30-10-2023,CAM5156,P1023,8316,271
E667P1024,CT667P1024,Social Media,125,30-10-2023,CAM6035,P1024,4689,219
E667P1025,CT667P1025,Social Media,92,30-10-2023,CAM7577,P1025,7028,192
E668P1001,CT668P1001,Social Media,114,31-10-2023,CAM1955,P1001,7500,273
E668P1002,CT668P1002,Blog,131,31-10-2023,CAM6028,P1002,7355,280
E668P1003,CT668P1003,Social Media,71,31-10-2023,CAM9787,P1003,4403,147
E668P1004,CT668P1004,Blog,42,31-10-2023,CAM1446,P1004,5441,115
E668P1005,CT668P1005,Blog,75,31-10-2023,CAM3944,P1005,5404,180
E668P1006,CT668P1006,Blog,156,31-10-2023,CAM5590,P1006,8568,394
E668P1007,CT668P1007,Video,108,31-10-2023,CAM9456,P1007,7732,335
E668P1008,CT668P1008,Video,68,31-10-2023,CAM5056,P1008,8300,214
E668P1009,CT668P1009,Blog,148,31-10-2023,CAM5080,P1009,7651,255
E668P1010,CT668P1010,Social Media,43,31-10-2023,CAM1497,P1010,3989,86
E668P1011,CT668P1011,Social Media,162,31-10-2023,CAM8613,P1011,6177,295
E668P1012,CT668P1012,Blog,102,31-10-2023,CAM3713,P1012,6859,273
E668P1013,CT668P1013,Social Media,54,31-10-2023,CAM2274,P1013,3275,148
E668P1014,CT668P1014,Blog,70,31-10-2023,CAM2356,P1014,7074,183
E668P1015,CT668P1015,Video,44,31-10-2023,CAM3739,P1015,3389,145
E668P1016,CT668P1016,Video,140,31-10-2023,CAM3825,P1016,6604,260
E668P1017,CT668P1017,Social Media,82,31-10-2023,CAM6068,P1017,7675,172
E668P1018,CT668P1018,Blog,89,31-10-2023,CAM9130,P1018,5689,268
E668P1019,CT668P1019,Social Media,113,31-10-2023,CAM3401,P1019,5146,242
E668P1020,CT668P1020,Blog,72,31-10-2023,CAM3337,P1020,6184,159
E668P1021,CT668P1021,Social Media,123,31-10-2023,CAM6437,P1021,8623,410
E668P1022,CT668P1022,Social Media,142,31-10-2023,CAM4459,P1022,7825,245
E668P1023,CT668P1023,Video,85,31-10-2023,CAM2727,P1023,7169,180
E668P1024,CT668P1024,Blog,115,31-10-2023,CAM3339,P1024,5768,288
E668P1025,CT668P1025,Video,114,31-10-2023,CAM6202,P1025,6396,230
E669P1001,CT669P1001,Video,62,01-11-2023,CAM1845,P1001,5002,150
E669P1002,CT669P1002,Blog,129,01-11-2023,CAM6733,P1002,8622,311
E669P1003,CT669P1003,Social Media,190,01-11-2023,CAM3410,P1003,8146,354
E669P1004,CT669P1004,Blog,61,01-11-2023,CAM8665,P1004,3617,158
E669P1005,CT669P1005,Blog,86,01-11-2023,CAM3897,P1005,4954,246
E669P1006,CT669P1006,Blog,100,01-11-2023,CAM2811,P1006,7720,173
E669P1007,CT669P1007,Social Media,163,01-11-2023,CAM9987,P1007,7344,283
E669P1008,CT669P1008,Video,34,01-11-2023,CAM2220,P1008,3777,82
E669P1009,CT669P1009,Blog,74,01-11-2023,CAM1888,P1009,3959,174
E669P1010,CT669P1010,Blog,53,01-11-2023,CAM6820,P1010,3822,95
E669P1011,CT669P1011,Video,231,01-11-2023,CAM3503,P1011,8768,433
E669P1012,CT669P1012,Social Media,108,01-11-2023,CAM5672,P1012,5622,200
E669P1013,CT669P1013,Blog,158,01-11-2023,CAM7697,P1013,8425,312
E669P1014,CT669P1014,Blog,131,01-11-2023,CAM3735,P1014,9090,433
E669P1015,CT669P1015,Blog,153,01-11-2023,CAM7120,P1015,6656,328
E669P1016,CT669P1016,Blog,154,01-11-2023,CAM4526,P1016,8017,330
E669P1017,CT669P1017,Blog,116,01-11-2023,CAM5987,P1017,8047,329
E669P1018,CT669P1018,Social Media,51,01-11-2023,CAM7136,P1018,3983,117
E669P1019,CT669P1019,Video,66,01-11-2023,CAM7611,P1019,4542,208
E669P1020,CT669P1020,Social Media,44,01-11-2023,CAM3686,P1020,3217,97
E669P1021,CT669P1021,Video,53,01-11-2023,CAM5759,P1021,7365,173
E669P1022,CT669P1022,Social Media,147,01-11-2023,CAM2787,P1022,8212,347
E669P1023,CT669P1023,Video,86,01-11-2023,CAM1214,P1023,6137,228
E669P1024,CT669P1024,Video,54,01-11-2023,CAM9198,P1024,6773,148
E669P1025,CT669P1025,Social Media,74,01-11-2023,CAM7075,P1025,4215,189
E670P1001,CT670P1001,Social Media,188,02-11-2023,CAM6936,P1001,7879,347
E670P1002,CT670P1002,Social Media,53,02-11-2023,CAM8651,P1002,4908,130
E670P1003,CT670P1003,Blog,65,02-11-2023,CAM6741,P1003,4467,167
E670P1004,CT670P1004,Blog,132,02-11-2023,CAM1052,P1004,6949,344
E670P1005,CT670P1005,Video,165,02-11-2023,CAM6004,P1005,8554,295
E670P1006,CT670P1006,Blog,68,02-11-2023,CAM3827,P1006,3273,142
E670P1007,CT670P1007,Social Media,62,02-11-2023,CAM8383,P1007,5189,148
E670P1008,CT670P1008,Social Media,87,02-11-2023,CAM4666,P1008,4820,149
E670P1009,CT670P1009,Social Media,78,02-11-2023,CAM6189,P1009,6826,192
E670P1010,CT670P1010,Social Media,72,02-11-2023,CAM7138,P1010,7878,201
E670P1011,CT670P1011,Blog,83,02-11-2023,CAM1498,P1011,6648,264
E670P1012,CT670P1012,Blog,173,02-11-2023,CAM7202,P1012,9479,395
E670P1013,CT670P1013,Social Media,191,02-11-2023,CAM7497,P1013,7905,341
E670P1014,CT670P1014,Social Media,71,02-11-2023,CAM6367,P1014,7093,158
E670P1015,CT670P1015,Blog,40,02-11-2023,CAM6014,P1015,3422,96
E670P1016,CT670P1016,Blog,79,02-11-2023,CAM4827,P1016,5436,238
E670P1017,CT670P1017,Blog,38,02-11-2023,CAM2806,P1017,3343,77
E670P1018,CT670P1018,Blog,44,02-11-2023,CAM5047,P1018,3884,106
E670P1019,CT670P1019,Video,142,02-11-2023,CAM7684,P1019,9365,338
E670P1020,CT670P1020,Blog,103,02-11-2023,CAM5519,P1020,7584,246
E670P1021,CT670P1021,Blog,81,02-11-2023,CAM2413,P1021,8477,201
E670P1022,CT670P1022,Social Media,72,02-11-2023,CAM1235,P1022,5062,126
E670P1023,CT670P1023,Social Media,85,02-11-2023,CAM7565,P1023,5801,149
E670P1024,CT670P1024,Blog,70,02-11-2023,CAM5386,P1024,3501,165
E670P1025,CT670P1025,Video,103,02-11-2023,CAM5170,P1025,5629,182
E671P1001,CT671P1001,Video,137,03-11-2023,CAM5265,P1001,5829,243
E671P1002,CT671P1002,Blog,48,03-11-2023,CAM1229,P1002,6297,151
E671P1003,CT671P1003,Social Media,119,03-11-2023,CAM1733,P1003,7414,246
E671P1004,CT671P1004,Blog,101,03-11-2023,CAM3802,P1004,6893,181
E671P1005,CT671P1005,Blog,171,03-11-2023,CAM6545,P1005,7410,320
E671P1006,CT671P1006,Blog,75,03-11-2023,CAM1541,P1006,4135,161
E671P1007,CT671P1007,Video,65,03-11-2023,CAM8012,P1007,5828,120
E671P1008,CT671P1008,Video,148,03-11-2023,CAM4749,P1008,5874,251
E671P1009,CT671P1009,Blog,153,03-11-2023,CAM9476,P1009,8668,323
E671P1010,CT671P1010,Video,42,03-11-2023,CAM5206,P1010,6361,134
E671P1011,CT671P1011,Social Media,154,03-11-2023,CAM6548,P1011,8191,304
E671P1012,CT671P1012,Social Media,147,03-11-2023,CAM2013,P1012,8279,403
E671P1013,CT671P1013,Blog,187,03-11-2023,CAM8064,P1013,6607,320
E671P1014,CT671P1014,Blog,62,03-11-2023,CAM8266,P1014,5683,131
E671P1015,CT671P1015,Social Media,43,03-11-2023,CAM3599,P1015,6864,145
E671P1016,CT671P1016,Blog,60,03-11-2023,CAM1243,P1016,4226,126
E671P1017,CT671P1017,Social Media,159,03-11-2023,CAM8922,P1017,6539,311
E671P1018,CT671P1018,Social Media,151,03-11-2023,CAM3026,P1018,6118,263
E671P1019,CT671P1019,Social Media,156,03-11-2023,CAM1901,P1019,7780,298
E671P1020,CT671P1020,Blog,78,03-11-2023,CAM4944,P1020,5252,211
E671P1021,CT671P1021,Social Media,102,03-11-2023,CAM9371,P1021,9302,251
E671P1022,CT671P1022,Social Media,93,03-11-2023,CAM2636,P1022,4252,184
E671P1023,CT671P1023,Social Media,31,03-11-2023,CAM5661,P1023,4571,103
E671P1024,CT671P1024,Blog,128,03-11-2023,CAM9831,P1024,6099,229
E671P1025,CT671P1025,Blog,33,03-11-2023,CAM1444,P1025,3840,100
E672P1001,CT672P1001,Blog,74,04-11-2023,CAM9902,P1001,7672,180
E672P1002,CT672P1002,Blog,104,04-11-2023,CAM7788,P1002,6607,174
E672P1003,CT672P1003,Social Media,102,04-11-2023,CAM7187,P1003,8330,173
E672P1004,CT672P1004,Social Media,142,04-11-2023,CAM9664,P1004,8140,402
E672P1005,CT672P1005,Blog,88,04-11-2023,CAM8703,P1005,4432,201
E672P1006,CT672P1006,Video,118,04-11-2023,CAM9830,P1006,8145,222
E672P1007,CT672P1007,Video,152,04-11-2023,CAM9755,P1007,6547,270
E672P1008,CT672P1008,Blog,33,04-11-2023,CAM9233,P1008,3893,84
E672P1009,CT672P1009,Social Media,112,04-11-2023,CAM7946,P1009,9303,267
E672P1010,CT672P1010,Video,55,04-11-2023,CAM7086,P1010,5580,123
E672P1011,CT672P1011,Video,75,04-11-2023,CAM8939,P1011,4472,178
E672P1012,CT672P1012,Blog,144,04-11-2023,CAM6264,P1012,8749,290
E672P1013,CT672P1013,Blog,100,04-11-2023,CAM7937,P1013,6274,299
E672P1014,CT672P1014,Video,88,04-11-2023,CAM4397,P1014,7102,269
E672P1015,CT672P1015,Video,61,04-11-2023,CAM3368,P1015,6147,126
E672P1016,CT672P1016,Social Media,89,04-11-2023,CAM7742,P1016,6307,152
E672P1017,CT672P1017,Video,189,04-11-2023,CAM7736,P1017,9226,402
E672P1018,CT672P1018,Blog,149,04-11-2023,CAM1833,P1018,8506,279
E672P1019,CT672P1019,Blog,132,04-11-2023,CAM7557,P1019,7999,293
E672P1020,CT672P1020,Video,48,04-11-2023,CAM7947,P1020,3282,91
E672P1021,CT672P1021,Social Media,92,04-11-2023,CAM8883,P1021,5964,239
E672P1022,CT672P1022,Blog,34,04-11-2023,CAM1046,P1022,3601,94
E672P1023,CT672P1023,Video,40,04-11-2023,CAM6838,P1023,5628,124
E672P1024,CT672P1024,Blog,194,04-11-2023,CAM2139,P1024,8179,348
E672P1025,CT672P1025,Social Media,134,04-11-2023,CAM8737,P1025,8737,233
E673P1001,CT673P1001,Social Media,140,05-11-2023,CAM3963,P1001,8410,245
E673P1002,CT673P1002,Social Media,118,05-11-2023,CAM5745,P1002,5749,286
E673P1003,CT673P1003,Blog,81,05-11-2023,CAM1722,P1003,5547,264
E673P1004,CT673P1004,Blog,110,05-11-2023,CAM4223,P1004,4719,206
E673P1005,CT673P1005,Video,145,05-11-2023,CAM5445,P1005,9055,389
E673P1006,CT673P1006,Blog,43,05-11-2023,CAM4249,P1006,3689,101
E673P1007,CT673P1007,Video,141,05-11-2023,CAM3626,P1007,8951,248
E673P1008,CT673P1008,Blog,99,05-11-2023,CAM7389,P1008,7987,292
E673P1009,CT673P1009,Social Media,174,05-11-2023,CAM8868,P1009,6400,317
E673P1010,CT673P1010,Video,142,05-11-2023,CAM5712,P1010,5558,248
E673P1011,CT673P1011,Video,141,05-11-2023,CAM2014,P1011,9024,283
E673P1012,CT673P1012,Video,137,05-11-2023,CAM8944,P1012,7788,320
E673P1013,CT673P1013,Social Media,35,05-11-2023,CAM7633,P1013,4090,99
E673P1014,CT673P1014,Video,109,05-11-2023,CAM8467,P1014,8971,238
E673P1015,CT673P1015,Video,61,05-11-2023,CAM9574,P1015,6684,155
E673P1016,CT673P1016,Blog,40,05-11-2023,CAM3424,P1016,3586,74
E673P1017,CT673P1017,Blog,130,05-11-2023,CAM7636,P1017,7526,295
E673P1018,CT673P1018,Social Media,70,05-11-2023,CAM1965,P1018,3702,122
E673P1019,CT673P1019,Social Media,72,05-11-2023,CAM3537,P1019,3885,128
E673P1020,CT673P1020,Social Media,83,05-11-2023,CAM3908,P1020,4093,173
E673P1021,CT673P1021,Social Media,113,05-11-2023,CAM4823,P1021,8324,304
E673P1022,CT673P1022,Social Media,87,05-11-2023,CAM7149,P1022,5015,180
E673P1023,CT673P1023,Blog,90,05-11-2023,CAM2237,P1023,8959,240
E673P1024,CT673P1024,Blog,110,05-11-2023,CAM7290,P1024,7572,343
E673P1025,CT673P1025,Blog,75,05-11-2023,CAM9440,P1025,6735,153
E674P1001,CT674P1001,Video,79,06-11-2023,CAM3517,P1001,4703,225
E674P1002,CT674P1002,Social Media,65,06-11-2023,CAM4759,P1002,5189,162
E674P1003,CT674P1003,Social Media,120,06-11-2023,CAM7333,P1003,5991,249
E674P1004,CT674P1004,Social Media,64,06-11-2023,CAM5957,P1004,3644,109
E674P1005,CT674P1005,Blog,181,06-11-2023,CAM7226,P1005,8807,320
E674P1006,CT674P1006,Blog,103,06-11-2023,CAM9285,P1006,7979,322
E674P1007,CT674P1007,Video,105,06-11-2023,CAM5670,P1007,8334,260
E674P1008,CT674P1008,Video,74,06-11-2023,CAM2266,P1008,3545,136
E674P1009,CT674P1009,Social Media,105,06-11-2023,CAM2323,P1009,8617,309
E674P1010,CT674P1010,Video,163,06-11-2023,CAM7426,P1010,7980,287
E674P1011,CT674P1011,Video,70,06-11-2023,CAM9501,P1011,7489,172
E674P1012,CT674P1012,Video,93,06-11-2023,CAM2726,P1012,3237,160
E674P1013,CT674P1013,Blog,87,06-11-2023,CAM4520,P1013,8534,283
E674P1014,CT674P1014,Blog,75,06-11-2023,CAM2039,P1014,7427,218
E674P1015,CT674P1015,Social Media,84,06-11-2023,CAM2722,P1015,7508,195
E674P1016,CT674P1016,Blog,89,06-11-2023,CAM6439,P1016,5632,181
E674P1017,CT674P1017,Social Media,137,06-11-2023,CAM5424,P1017,9284,338
E674P1018,CT674P1018,Blog,113,06-11-2023,CAM9389,P1018,4982,220
E674P1019,CT674P1019,Video,121,06-11-2023,CAM5118,P1019,9373,336
E674P1020,CT674P1020,Social Media,36,06-11-2023,CAM5103,P1020,4209,117
E674P1021,CT674P1021,Blog,89,06-11-2023,CAM7545,P1021,5001,159
E674P1022,CT674P1022,Blog,95,06-11-2023,CAM6805,P1022,5147,241
E674P1023,CT674P1023,Video,73,06-11-2023,CAM4670,P1023,5616,127
E674P1024,CT674P1024,Blog,47,06-11-2023,CAM2465,P1024,3391,122
E674P1025,CT674P1025,Social Media,53,06-11-2023,CAM1740,P1025,3500,151
E675P1001,CT675P1001,Video,80,07-11-2023,CAM8147,P1001,6197,207
E675P1002,CT675P1002,Blog,69,07-11-2023,CAM6650,P1002,9319,210
E675P1003,CT675P1003,Social Media,131,07-11-2023,CAM5583,P1003,8981,266
E675P1004,CT675P1004,Video,168,07-11-2023,CAM3456,P1004,7413,331
E675P1005,CT675P1005,Blog,133,07-11-2023,CAM8407,P1005,8404,244
E675P1006,CT675P1006,Video,78,07-11-2023,CAM3802,P1006,4304,164
E675P1007,CT675P1007,Social Media,77,07-11-2023,CAM8973,P1007,6291,142
E675P1008,CT675P1008,Blog,214,07-11-2023,CAM4459,P1008,8711,394
E675P1009,CT675P1009,Social Media,48,07-11-2023,CAM8379,P1009,3723,121
E675P1010,CT675P1010,Blog,65,07-11-2023,CAM3275,P1010,7252,160
E675P1011,CT675P1011,Blog,45,07-11-2023,CAM8268,P1011,3198,130
E675P1012,CT675P1012,Social Media,78,07-11-2023,CAM1451,P1012,7636,175
E675P1013,CT675P1013,Blog,27,07-11-2023,CAM6642,P1013,3501,79
E675P1014,CT675P1014,Social Media,118,07-11-2023,CAM5437,P1014,6687,272
E675P1015,CT675P1015,Blog,153,07-11-2023,CAM4631,P1015,8791,320
E675P1016,CT675P1016,Video,44,07-11-2023,CAM5028,P1016,4341,98
E675P1017,CT675P1017,Social Media,82,07-11-2023,CAM6310,P1017,6895,200
E675P1018,CT675P1018,Video,96,07-11-2023,CAM1394,P1018,7248,315
E675P1019,CT675P1019,Blog,120,07-11-2023,CAM1176,P1019,6679,212
E675P1020,CT675P1020,Blog,62,07-11-2023,CAM2132,P1020,3661,129
E675P1021,CT675P1021,Video,81,07-11-2023,CAM1051,P1021,6602,230
E675P1022,CT675P1022,Video,178,07-11-2023,CAM3789,P1022,7600,312
E675P1023,CT675P1023,Blog,102,07-11-2023,CAM6384,P1023,4726,180
E675P1024,CT675P1024,Video,44,07-11-2023,CAM4122,P1024,3277,99
E675P1025,CT675P1025,Video,38,07-11-2023,CAM9502,P1025,4116,98
E676P1001,CT676P1001,Video,45,08-11-2023,CAM2528,P1001,5889,144
E676P1002,CT676P1002,Video,91,08-11-2023,CAM3564,P1002,8552,240
E676P1003,CT676P1003,Video,54,08-11-2023,CAM6522,P1003,3605,101
E676P1004,CT676P1004,Blog,154,08-11-2023,CAM8338,P1004,8303,324
E676P1005,CT676P1005,Social Media,118,08-11-2023,CAM3662,P1005,5131,220
E676P1006,CT676P1006,Social Media,42,08-11-2023,CAM3616,P1006,4056,94
E676P1007,CT676P1007,Blog,137,08-11-2023,CAM8500,P1007,9249,246
E676P1008,CT676P1008,Social Media,90,08-11-2023,CAM8510,P1008,5986,158
E676P1009,CT676P1009,Blog,69,08-11-2023,CAM2376,P1009,4924,188
E676P1010,CT676P1010,Video,134,08-11-2023,CAM6998,P1010,7584,227
E676P1011,CT676P1011,Blog,174,08-11-2023,CAM4108,P1011,7554,296
E676P1012,CT676P1012,Blog,75,08-11-2023,CAM8198,P1012,7677,240
E676P1013,CT676P1013,Social Media,148,08-11-2023,CAM8941,P1013,7976,317
E676P1014,CT676P1014,Social Media,170,08-11-2023,CAM9008,P1014,7460,290
E676P1015,CT676P1015,Video,57,08-11-2023,CAM8807,P1015,5574,136
E676P1016,CT676P1016,Social Media,60,08-11-2023,CAM2481,P1016,3515,107
E676P1017,CT676P1017,Social Media,62,08-11-2023,CAM7059,P1017,4130,156
E676P1018,CT676P1018,Blog,187,08-11-2023,CAM7494,P1018,8422,377
E676P1019,CT676P1019,Blog,155,08-11-2023,CAM8512,P1019,8529,391
E676P1020,CT676P1020,Social Media,54,08-11-2023,CAM6787,P1020,3646,142
E676P1021,CT676P1021,Video,148,08-11-2023,CAM8438,P1021,6969,275
E676P1022,CT676P1022,Blog,96,08-11-2023,CAM5677,P1022,5786,191
E676P1023,CT676P1023,Blog,84,08-11-2023,CAM4145,P1023,6283,161
E676P1024,CT676P1024,Blog,190,08-11-2023,CAM1130,P1024,7745,348
E676P1025,CT676P1025,Blog,73,08-11-2023,CAM1500,P1025,5059,203
E677P1001,CT677P1001,Social Media,69,09-11-2023,CAM1406,P1001,6250,181
E677P1002,CT677P1002,Video,33,09-11-2023,CAM5494,P1002,3270,92
E677P1003,CT677P1003,Blog,113,09-11-2023,CAM9191,P1003,7200,319
E677P1004,CT677P1004,Video,190,09-11-2023,CAM3515,P1004,9377,424
E677P1005,CT677P1005,Blog,109,09-11-2023,CAM5298,P1005,8137,205
E677P1006,CT677P1006,Video,134,09-11-2023,CAM9722,P1006,7968,266
E677P1007,CT677P1007,Video,97,09-11-2023,CAM7283,P1007,5861,167
E677P1008,CT677P1008,Video,98,09-11-2023,CAM7022,P1008,4648,181
E677P1009,CT677P1009,Video,185,09-11-2023,CAM3666,P1009,9036,344
E677P1010,CT677P1010,Video,104,09-11-2023,CAM9066,P1010,8262,251
E677P1011,CT677P1011,Social Media,187,09-11-2023,CAM5100,P1011,7616,329
E677P1012,CT677P1012,Blog,120,09-11-2023,CAM9297,P1012,4242,207
E677P1013,CT677P1013,Blog,74,09-11-2023,CAM6501,P1013,7669,174
E677P1014,CT677P1014,Blog,155,09-11-2023,CAM2770,P1014,9416,371
E677P1015,CT677P1015,Social Media,118,09-11-2023,CAM5531,P1015,8352,213
E677P1016,CT677P1016,Video,135,09-11-2023,CAM7281,P1016,7133,286
E677P1017,CT677P1017,Blog,89,09-11-2023,CAM1459,P1017,6589,211
E677P1018,CT677P1018,Social Media,92,09-11-2023,CAM6121,P1018,8239,270
E677P1019,CT677P1019,Blog,73,09-11-2023,CAM7687,P1019,3965,197
E677P1020,CT677P1020,Social Media,66,09-11-2023,CAM4698,P1020,4299,195
E677P1021,CT677P1021,Video,139,09-11-2023,CAM6067,P1021,6162,253
E677P1022,CT677P1022,Social Media,64,09-11-2023,CAM5886,P1022,6223,138
E677P1023,CT677P1023,Social Media,80,09-11-2023,CAM6237,P1023,4856,160
E677P1024,CT677P1024,Video,56,09-11-2023,CAM6757,P1024,5444,180
E677P1025,CT677P1025,Social Media,74,09-11-2023,CAM8562,P1025,5948,229
E678P1001,CT678P1001,Social Media,59,10-11-2023,CAM1193,P1001,6307,177
E678P1002,CT678P1002,Video,61,10-11-2023,CAM2101,P1002,4926,119
E678P1003,CT678P1003,Social Media,184,10-11-2023,CAM8185,P1003,8754,369
E678P1004,CT678P1004,Social Media,79,10-11-2023,CAM6169,P1004,7016,248
E678P1005,CT678P1005,Social Media,77,10-11-2023,CAM2850,P1005,6765,136
E678P1006,CT678P1006,Video,132,10-11-2023,CAM7914,P1006,6337,239
E678P1007,CT678P1007,Video,187,10-11-2023,CAM5566,P1007,9377,346
E678P1008,CT678P1008,Video,116,10-11-2023,CAM9264,P1008,8854,377
E678P1009,CT678P1009,Blog,213,10-11-2023,CAM9603,P1009,7529,362
E678P1010,CT678P1010,Video,51,10-11-2023,CAM9425,P1010,3279,150
E678P1011,CT678P1011,Social Media,53,10-11-2023,CAM4890,P1011,4627,114
E678P1012,CT678P1012,Video,83,10-11-2023,CAM8367,P1012,6339,151
E678P1013,CT678P1013,Blog,95,10-11-2023,CAM9260,P1013,8335,240
E678P1014,CT678P1014,Video,38,10-11-2023,CAM4042,P1014,3799,118
E678P1015,CT678P1015,Video,88,10-11-2023,CAM3288,P1015,6216,238
E678P1016,CT678P1016,Social Media,189,10-11-2023,CAM3222,P1016,9244,351
E678P1017,CT678P1017,Video,30,10-11-2023,CAM1940,P1017,3498,98
